#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
#THIS IS THE FINAL FES WITH A REFERENCE BLOCK, SO THE AVERAGE OF THE LAST 1000 FES


-5.026548249999909235e-01 -3.141592653999969009e+00 1.435091212257209747e+01 1.938558717870816750e+01 1.448049602066188513e+01
-4.398229720000016441e-01 -3.141592653999969009e+00 1.558801303015710715e+01 1.997816387135201310e+01 1.535174307105299185e+01
-3.769911179999962392e-01 -3.141592653999969009e+00 1.685309432478829450e+01 2.021128770236378003e+01 1.587577112476813923e+01
-3.141592650000006315e-01 -3.141592653999969009e+00 1.811144266430383709e+01 1.973665534128083721e+01 1.583482156134704333e+01
-2.513274119999963641e-01 -3.141592653999969009e+00 1.931484230488345588e+01 1.841124809772981408e+01 1.505593541656202383e+01
-1.884955589999981196e-01 -3.141592653999969009e+00 2.040028758943763165e+01 1.593730760149801284e+01 1.341354052578099143e+01
-1.256637059999981820e-01 -3.141592653999969009e+00 2.128899600934578018e+01 1.214569338350202266e+01 1.086920031252293484e+01
-6.283185299999909101e-02 -3.141592653999969009e+00 2.189556927980413548e+01 7.026792596561948656e+00 7.667479790568934028e+00
0.000000000000000000e+00 -3.141592653999969009e+00 2.214976942629003531e+01 9.420877054489997793e-01 4.136280139352003893e+00
6.283185299999909101e-02 -3.141592653999969009e+00 2.200828828743125598e+01 -5.462574383765009145e+00 6.081271850509967214e-01
1.256637059999981820e-01 -3.141592653999969009e+00 2.146913560292207279e+01 -1.155929195710397117e+01 -2.513747411355006012e+00
1.884955589999981196e-01 -3.141592653999969009e+00 2.057907344995799548e+01 -1.655540918893205315e+01 -4.902894487583007610e+00
2.513274119999963641e-01 -3.141592653999969009e+00 1.942116680225183245e+01 -2.000980702938704070e+01 -6.436031227493933748e+00
3.141592650000006315e-01 -3.141592653999969009e+00 1.809903465839618519e+01 -2.177134425371222548e+01 -7.184567199171034702e+00
3.769911179999962392e-01 -3.141592653999969009e+00 1.671609401669612538e+01 -2.199222694294396163e+01 -7.318471758779001135e+00
4.398229720000016441e-01 -3.141592653999969009e+00 1.535950618797133416e+01 -2.105847577391709180e+01 -7.033263589076081956e+00
5.026548249999909235e-01 -3.141592653999969009e+00 1.408255573570423280e+01 -1.949432699515589462e+01 -6.659647336283986974e+00
5.654866780000047388e-01 -3.141592653999969009e+00 1.291537712694309903e+01 -1.761506063413719048e+01 -6.335546677366016510e+00
6.283185309999932411e-01 -3.141592653999969009e+00 1.187014752994210198e+01 -1.572049010179293305e+01 -6.100246063861976431e+00
6.911503840000147170e-01 -3.141592653999969009e+00 1.094013916111028806e+01 -1.389433040333604907e+01 -5.984006134504990193e+00
7.539822369999840124e-01 -3.141592653999969009e+00 1.012371244716778307e+01 -1.207538975691397631e+01 -5.895967867874036372e+00
8.168140899999871696e-01 -3.141592653999969009e+00 9.424923013894918711e+00 -1.010207607226100635e+01 -5.736676176803005234e+00
8.796459430000120872e-01 -3.141592653999969009e+00 8.854869647452154879e+00 -7.991962320381029272e+00 -5.370287833791015153e+00
9.424777960000189081e-01 -3.141592653999969009e+00 8.427870777036375216e+00 -5.615399889574049119e+00 -4.881627775079998344e+00
1.005309648999990646e+00 -3.141592653999969009e+00 8.155258111170063273e+00 -3.054642156643018414e+00 -4.244691946925005510e+00
1.068141501999998244e+00 -3.141592653999969009e+00 8.044724243787086948e+00 -4.673877590490010947e-01 -3.640898326677994845e+00
1.130973355000006064e+00 -3.141592653999969009e+00 8.092347434611973256e+00 1.956775207753996382e+00 -3.107765115404008682e+00
1.193805207999977691e+00 -3.141592653999969009e+00 8.284080308832209028e+00 4.072771476157996950e+00 -2.676026600674983769e+00
1.256637060999993283e+00 -3.141592653999969009e+00 8.598500989402424466e+00 5.859927897118963891e+00 -2.377313778998989768e+00
1.319468915000011622e+00 -3.141592653999969009e+00 9.008754886577193588e+00 7.149393926548018641e+00 -2.163308950137988962e+00
1.382300768000029434e+00 -3.141592653999969009e+00 9.489378214645000753e+00 8.102790323523025862e+00 -2.063057368626016075e+00
1.445132621000018824e+00 -3.141592653999969009e+00 1.002067973990289573e+01 8.759298145982963746e+00 -1.974722473285000168e+00
1.507964473999968025e+00 -3.141592653999969009e+00 1.058827829017093336e+01 9.274596914620873989e+00 -1.841752350436997476e+00
1.570796326999984505e+00 -3.141592653999969009e+00 1.118501263652851918e+01 9.698582665895054689e+00 -1.663212036398999727e+00
1.633628179999974339e+00 -3.141592653999969009e+00 1.180374751502603914e+01 9.972645610975028774e+00 -1.361102722032999868e+00
1.696460032999994372e+00 -3.141592653999969009e+00 1.243413369963962367e+01 1.005707785947500810e+01 -1.008708114384997634e+00
1.759291886000024174e+00 -3.141592653999969009e+00 1.306098464173629026e+01 9.813785598957005973e+00 -6.193023626710010276e-01
1.822123739000014231e+00 -3.141592653999969009e+00 1.365980785180310875e+01 9.188819560839053935e+00 -2.303623801810000260e-01
1.884955592000037816e+00 -3.141592653999969009e+00 1.420754626486471750e+01 8.169191487004017205e+00 1.260262560499997297e-01
1.947787444999960371e+00 -3.141592653999969009e+00 1.467806229875931479e+01 6.726922560546042540e+00 4.867488540130026076e-01
2.010619297999981292e+00 -3.141592653999969009e+00 1.504241976811387360e+01 4.860620403562969649e+00 7.437403728969992356e-01
2.073451150999975567e+00 -3.141592653999969009e+00 1.527938191690042657e+01 2.621276288382990760e+00 9.233503367970067321e-01
2.136283003999996488e+00 -3.141592653999969009e+00 1.536939143886814918e+01 1.688869968019961754e-01 1.066231592386992943e+00
2.199114858000019712e+00 -3.141592653999969009e+00 1.529867073072880146e+01 -2.408762422879011211e+00 1.165205562393003325e+00
2.261946711000003774e+00 -3.141592653999969009e+00 1.506574163259561061e+01 -4.976503609996997923e+00 1.317841689926991355e+00
2.324778564000050451e+00 -3.141592653999969009e+00 1.467703738045207729e+01 -7.352893791594989459e+00 1.487082819287997015e+00
2.387610416999951468e+00 -3.141592653999969009e+00 1.415150047999897964e+01 -9.330936092224963119e+00 1.704722090417997604e+00
2.450442270000012801e+00 -3.141592653999969009e+00 1.351340300057012911e+01 -1.094279491666687321e+01 1.948414857798004496e+00
2.513274122999976878e+00 -3.141592653999969009e+00 1.278435241408215006e+01 -1.220312567940792015e+01 2.237081618022010776e+00
2.576105975999960940e+00 -3.141592653999969009e+00 1.198684799687259073e+01 -1.313569687423694710e+01 2.514085451808982352e+00
2.638937829000033375e+00 -3.141592653999969009e+00 1.113671152619610183e+01 -1.388498210436401514e+01 2.739984704245010505e+00
2.701769681999986794e+00 -3.141592653999969009e+00 1.024338110841804905e+01 -1.455783397504682419e+01 2.978503267282004874e+00
2.764601535000068555e+00 -3.141592653999969009e+00 9.309107680969724186e+00 -1.515097028967710457e+01 3.149622845925990955e+00
2.827433387999951364e+00 -3.141592653999969009e+00 8.344854379935782163e+00 -1.551950965522692627e+01 3.311081749690000464e+00
2.890265241000027796e+00 -3.141592653999969009e+00 7.366777516518006053e+00 -1.557649573677902310e+01 3.493291829447968233e+00
2.953097093999986988e+00 -3.141592653999969009e+00 6.396520580384823518e+00 -1.516045887500694356e+01 3.550852614712008304e+00
3.015928946999945293e+00 -3.141592653999969009e+00 5.469697737606061594e+00 -1.424330614957798069e+01 3.559617587919994275e+00
3.078760801000035130e+00 -3.141592653999969009e+00 4.619264285960674954e+00 -1.279224183019504224e+01 3.556658572392036533e+00
-3.141592653999969009e+00 -3.078760801000035130e+00 4.116310583765354636e+00 -1.113930058223900765e+01 4.376106967788002677e+00
-3.078760801000035130e+00 -3.078760801000035130e+00 3.472392724134863329e+00 -9.346706791659036284e+00 4.217698641551953287e+00
-3.015928946999945293e+00 -3.078760801000035130e+00 2.944020923455902050e+00 -7.484896388186967009e+00 4.029206987765009629e+00
-2.953097093999986988e+00 -3.078760801000035130e+00 2.528985777457101847e+00 -5.773026326205028980e+00 3.910821417444993120e+00
-2.890265241000027796e+00 -3.078760801000035130e+00 2.212192459120224441e+00 -4.393379258014967093e+00 3.847593254577004629e+00
-2.827433387999951364e+00 -3.078760801000035130e+00 1.972422239081829787e+00 -3.277924335284998936e+00 3.882064205182006678e+00
-2.764601535000068555e+00 -3.078760801000035130e+00 1.795171566861590406e+00 -2.396672231782006612e+00 4.044728533004998461e+00
-2.701769681999986794e+00 -3.078760801000035130e+00 1.669778218923227087e+00 -1.611950276509997781e+00 4.178830753347997806e+00
-2.638937829000033375e+00 -3.078760801000035130e+00 1.594099564206224784e+00 -8.304496271999991519e-01 4.373943002450981332e+00
-2.576105975999960940e+00 -3.078760801000035130e+00 1.566643566441115354e+00 -4.826520068002430018e-03 4.466758449838979850e+00
-2.513274122999976878e+00 -3.078760801000035130e+00 1.588870383611165948e+00 7.093321114939999950e-01 4.478553764689015892e+00
-2.450442270000012801e+00 -3.078760801000035130e+00 1.654547383462507071e+00 1.328048150923002657e+00 4.402482356799009899e+00
-2.387610416999951468e+00 -3.078760801000035130e+00 1.754149861957110090e+00 1.785208729863005273e+00 4.229438170947013020e+00
-2.324778564000050451e+00 -3.078760801000035130e+00 1.875821833869494526e+00 2.039184735484004030e+00 4.100233196986004636e+00
-2.261946711000003774e+00 -3.078760801000035130e+00 2.005041864427049347e+00 2.059135978489015972e+00 3.950191242200004726e+00
-2.199114858000019712e+00 -3.078760801000035130e+00 2.129957293600497792e+00 1.934222714674005417e+00 3.953120014596985587e+00
-2.136283003999996488e+00 -3.078760801000035130e+00 2.248868012439814379e+00 1.869104857574001910e+00 3.960022643559991007e+00
-2.073451150999975567e+00 -3.078760801000035130e+00 2.366091251823085884e+00 1.880369106525998646e+00 4.078473993595997271e+00
-2.010619297999981292e+00 -3.078760801000035130e+00 2.489839685069192399e+00 2.086203512030001761e+00 4.278238223851993816e+00
-1.947787444999960371e+00 -3.078760801000035130e+00 2.633942745911106442e+00 2.478811537480010596e+00 4.512371057011996811e+00
-1.884955592000037816e+00 -3.078760801000035130e+00 2.801422505234874905e+00 2.863206045412996392e+00 4.781890161000000639e+00
-1.822123739000014231e+00 -3.078760801000035130e+00 2.992460436276864755e+00 3.186666060067008477e+00 5.071111670798990723e+00
-1.759291886000024174e+00 -3.078760801000035130e+00 3.200528188970139354e+00 3.377077149574005510e+00 5.329637793004032176e+00
-1.696460032999994372e+00 -3.078760801000035130e+00 3.414032572453109537e+00 3.419002667727011335e+00 5.543224704750985055e+00
-1.633628179999974339e+00 -3.078760801000035130e+00 3.630577361444110807e+00 3.445676813319967557e+00 5.785551557038967729e+00
-1.570796326999984505e+00 -3.078760801000035130e+00 3.846496766989311311e+00 3.442353305951994624e+00 5.974767238530995783e+00
-1.507964473999968025e+00 -3.078760801000035130e+00 4.067160331065984735e+00 3.616546253233015484e+00 6.192747684103975914e+00
-1.445132621000018824e+00 -3.078760801000035130e+00 4.303053130981162155e+00 3.925025899771005022e+00 6.431592876026042127e+00
-1.382300768000029434e+00 -3.078760801000035130e+00 4.564203023930019754e+00 4.466998168602986929e+00 6.823847697690986536e+00
-1.319468915000011622e+00 -3.078760801000035130e+00 4.870422630716376489e+00 5.304464980871976820e+00 7.224057621178975985e+00
-1.256637060999993283e+00 -3.078760801000035130e+00 5.234469324723207251e+00 6.284539804071970437e+00 7.661189338145010908e+00
-1.193805207999977691e+00 -3.078760801000035130e+00 5.662159482020911128e+00 7.335746368100984682e+00 8.173953039395087217e+00
-1.130973355000006064e+00 -3.078760801000035130e+00 6.161396539555937579e+00 8.539882325137062580e+00 8.708082683883004549e+00
-1.068141501999998244e+00 -3.078760801000035130e+00 6.735885162869088560e+00 9.759310685832955912e+00 9.244661667862914101e+00
-1.005309648999990646e+00 -3.078760801000035130e+00 7.384427073326136792e+00 1.090721120083991735e+01 9.712019540272031293e+00
-9.424777960000189081e-01 -3.078760801000035130e+00 8.105106712657530466e+00 1.201733168020302678e+01 1.017205377714294023e+01
-8.796459430000120872e-01 -3.078760801000035130e+00 8.897064430551331782e+00 1.317936319868707429e+01 1.057526603018906641e+01
-8.168140899999871696e-01 -3.078760801000035130e+00 9.760077709974680715e+00 1.434234027336191097e+01 1.097840022537305593e+01
-7.539822369999840124e-01 -3.078760801000035130e+00 1.070060795609708038e+01 1.563410505585399157e+01 1.145168396617298434e+01
-6.911503840000147170e-01 -3.078760801000035130e+00 1.172568766062537549e+01 1.699052999991684132e+01 1.204112140395606012e+01
-6.283185309999932411e-01 -3.078760801000035130e+00 1.283404839114908924e+01 1.826784553326298166e+01 1.284380900777601298e+01
-5.654866780000047388e-01 -3.078760801000035130e+00 1.402080809532611028e+01 1.945440464960575611e+01 1.378992072820505044e+01
-5.026548249999909235e-01 -3.078760801000035130e+00 1.527305467779148529e+01 2.030836947959406302e+01 1.478764073199292106e+01
-4.398229720000016441e-01 -3.078760801000035130e+00 1.656207147884126840e+01 2.067023118374414992e+01 1.558236312580002725e+01
-3.769911179999962392e-01 -3.078760801000035130e+00 1.785405331554976271e+01 2.032771903299693861e+01 1.588524372592001832e+01
-3.141592650000006315e-01 -3.078760801000035130e+00 1.909777559846700257e+01 1.908745098207808510e+01 1.545249083985502736e+01
-2.513274119999963641e-01 -3.078760801000035130e+00 2.023441571391619220e+01 1.688321414130201248e+01 1.414180254048398311e+01
-1.884955589999981196e-01 -3.078760801000035130e+00 2.119532587815626101e+01 1.351995631139294574e+01 1.183053960780400615e+01
-1.256637059999981820e-01 -3.078760801000035130e+00 2.190646297717692903e+01 8.922482754371992897e+00 8.703957256759084160e+00
-6.283185299999909101e-02 -3.078760801000035130e+00 2.229701905061921963e+01 3.380532079120981859e+00 5.059539973314969075e+00
0.000000000000000000e+00 -3.078760801000035130e+00 2.231968801844626427e+01 -2.708050105035013200e+00 1.277434761003015895e+00
6.283185299999909101e-02 -3.078760801000035130e+00 2.195739812242310052e+01 -8.766986981920064537e+00 -2.188440033754992964e+00
1.256637059999981820e-01 -3.078760801000035130e+00 2.123315640432397089e+01 -1.413391491035107350e+01 -4.955044176620981844e+00
1.884955589999981196e-01 -3.078760801000035130e+00 2.020887250421704096e+01 -1.824641550688692959e+01 -6.832782478450047492e+00
2.513274119999963641e-01 -3.078760801000035130e+00 1.897122301184593596e+01 -2.085949542953402513e+01 -7.784757229241015430e+00
3.141592650000006315e-01 -3.078760801000035130e+00 1.762035814033954750e+01 -2.192490026669203118e+01 -7.979908634658001709e+00
3.769911179999962392e-01 -3.078760801000035130e+00 1.624606163461609754e+01 -2.164310609895315451e+01 -7.600828104956982578e+00
4.398229720000016441e-01 -3.078760801000035130e+00 1.491576945949692146e+01 -2.057202760266175545e+01 -7.036587029815068561e+00
5.026548249999909235e-01 -3.078760801000035130e+00 1.366928883430689012e+01 -1.906263637353909246e+01 -6.519220212504001744e+00
5.654866780000047388e-01 -3.078760801000035130e+00 1.252548767311756706e+01 -1.730703416180491772e+01 -6.110993255233032606e+00
6.283185309999932411e-01 -3.078760801000035130e+00 1.149298884311294700e+01 -1.557040799960498312e+01 -5.871133019014028065e+00
6.911503840000147170e-01 -3.078760801000035130e+00 1.057019614873833291e+01 -1.381847175175498599e+01 -5.773758524461017672e+00
7.539822369999840124e-01 -3.078760801000035130e+00 9.758896945152919500e+00 -1.195403659882302527e+01 -5.705857489892979473e+00
8.168140899999871696e-01 -3.078760801000035130e+00 9.073275190001602653e+00 -9.856055502293951776e+00 -5.448365875219996823e+00
8.796459430000120872e-01 -3.078760801000035130e+00 8.526589811840324273e+00 -7.516959371143987489e+00 -5.108021194380014229e+00
9.424777960000189081e-01 -3.078760801000035130e+00 8.132419456586035267e+00 -5.025128728718036619e+00 -4.539859198816988517e+00
1.005309648999990646e+00 -3.078760801000035130e+00 7.898840642529016520e+00 -2.410743213079990177e+00 -3.932995635956986646e+00
1.068141501999998244e+00 -3.078760801000035130e+00 7.827847464200040406e+00 1.400729091819998551e-01 -3.277495097795015688e+00
1.130973355000006064e+00 -3.078760801000035130e+00 7.910524748249990523e+00 2.482028222280996843e+00 -2.712543129775998985e+00
1.193805207999977691e+00 -3.078760801000035130e+00 8.131025101943187394e+00 4.477974186956025449e+00 -2.216327003749006153e+00
1.256637060999993283e+00 -3.078760801000035130e+00 8.466037795443128289e+00 6.107825866980946650e+00 -1.861742787844994806e+00
1.319468915000011622e+00 -3.078760801000035130e+00 8.889428189682845982e+00 7.307765460437011917e+00 -1.602084620904987267e+00
1.382300768000029434e+00 -3.078760801000035130e+00 9.379431832609050446e+00 8.243842193700032794e+00 -1.414279895545004440e+00
1.445132621000018824e+00 -3.078760801000035130e+00 9.918332617135334317e+00 8.881251619312015677e+00 -1.258524034917996914e+00
1.507964473999968025e+00 -3.078760801000035130e+00 1.049585830793980534e+01 9.487287612856997399e+00 -1.077807393406995828e+00
1.570796326999984505e+00 -3.078760801000035130e+00 1.110587785528518623e+01 9.923290400929953847e+00 -8.762032375389950944e-01
1.633628179999974339e+00 -3.078760801000035130e+00 1.174191417176655960e+01 1.027374966041087312e+01 -6.073195343810005031e-01
1.696460032999994372e+00 -3.078760801000035130e+00 1.239194919909922277e+01 1.036962871477809145e+01 -3.058297278260019292e-01
1.759291886000024174e+00 -3.078760801000035130e+00 1.303941436617802196e+01 1.014455091794595631e+01 -4.550151282300050198e-02
1.822123739000014231e+00 -3.078760801000035130e+00 1.365812002237813516e+01 9.516999505171982676e+00 1.803562163419973885e-01
1.884955592000037816e+00 -3.078760801000035130e+00 1.422507642123484572e+01 8.433396372436984478e+00 4.020028810900019844e-01
1.947787444999960371e+00 -3.078760801000035130e+00 1.471137367429798104e+01 6.944283486485065104e+00 5.711324368060058942e-01
2.010619297999981292e+00 -3.078760801000035130e+00 1.508848740854902815e+01 5.027597022819968231e+00 7.410568144789979605e-01
2.073451150999975567e+00 -3.078760801000035130e+00 1.533592892845421574e+01 2.801141573226013648e+00 8.573755353309977512e-01
2.136283003999996488e+00 -3.078760801000035130e+00 1.543506289989164060e+01 3.355769779139995412e-01 1.021521287600992034e+00
2.199114858000019712e+00 -3.078760801000035130e+00 1.537401029755493198e+01 -2.282105084271008444e+00 1.216273433355000932e+00
2.261946711000003774e+00 -3.078760801000035130e+00 1.515115463488309899e+01 -4.776627279670982773e+00 1.409155020671004177e+00
2.324778564000050451e+00 -3.078760801000035130e+00 1.477835664202986266e+01 -7.032746389340979398e+00 1.711865337453011504e+00
2.387610416999951468e+00 -3.078760801000035130e+00 1.427015519866016291e+01 -9.076223468500012714e+00 2.058160987229975536e+00
2.450442270000012801e+00 -3.078760801000035130e+00 1.364921876895574826e+01 -1.064713381115994828e+01 2.367021383927012668e+00
2.513274122999976878e+00 -3.078760801000035130e+00 1.293906570322685212e+01 -1.188729158422300358e+01 2.708049940111001419e+00
2.576105975999960940e+00 -3.078760801000035130e+00 1.216069225264401155e+01 -1.285573795484190107e+01 3.008072018690017835e+00
2.638937829000033375e+00 -3.078760801000035130e+00 1.132674322493915753e+01 -1.364185371552503945e+01 3.281142029505015767e+00
2.701769681999986794e+00 -3.078760801000035130e+00 1.044618892233530971e+01 -1.437088548270309829e+01 3.483934181158012233e+00
2.764601535000068555e+00 -3.078760801000035130e+00 9.525430785769408715e+00 -1.493798990979803953e+01 3.710173222617010325e+00
2.827433387999951364e+00 -3.078760801000035130e+00 8.573220002615919100e+00 -1.530866528124803772e+01 3.937523807322990788e+00
2.890265241000027796e+00 -3.078760801000035130e+00 7.605703436382071914e+00 -1.544179311754405859e+01 4.113997691415018032e+00
2.953097093999986988e+00 -3.078760801000035130e+00 6.645001571294919529e+00 -1.505588606127695961e+01 4.315671376691991412e+00
3.015928946999945293e+00 -3.078760801000035130e+00 5.722008245655288761e+00 -1.421452965146509229e+01 4.462992500792998030e+00
3.078760801000035130e+00 -3.078760801000035130e+00 4.871542312566305100e+00 -1.284473457614797809e+01 4.457436926128012900e+00
-3.141592653999969009e+00 -3.015928946999945293e+00 4.421257478934919050e+00 -1.124152574650302761e+01 5.299350174386020740e+00
-3.078760801000035130e+00 -3.015928946999945293e+00 3.767720028038105795e+00 -9.515285310750984493e+00 5.139154736116969602e+00
-3.015928946999945293e+00 -3.015928946999945293e+00 3.227821406074149024e+00 -7.672851546296036496e+00 4.963399382205984089e+00
-2.953097093999986988e+00 -3.015928946999945293e+00 2.802191034254974511e+00 -5.908874104261050419e+00 4.768936162719993987e+00
-2.890265241000027796e+00 -3.015928946999945293e+00 2.478028385830853608e+00 -4.457090323541006427e+00 4.612227860245986300e+00
-2.827433387999951364e+00 -3.015928946999945293e+00 2.237217575346058140e+00 -3.221095064327005542e+00 4.541086884840013660e+00
-2.764601535000068555e+00 -3.015928946999945293e+00 2.065269688687713767e+00 -2.268849745161988007e+00 4.570988775620003608e+00
-2.701769681999986794e+00 -3.015928946999945293e+00 1.948901051651269256e+00 -1.444227868377983226e+00 4.671839100446975479e+00
-2.638937829000033375e+00 -3.015928946999945293e+00 1.880932844609120025e+00 -6.893932616580003003e-01 4.758364555140996544e+00
-2.576105975999960940e+00 -3.015928946999945293e+00 1.859611074566402067e+00 4.104561068899896525e-02 4.827470129063997639e+00
-2.513274122999976878e+00 -3.015928946999945293e+00 1.882432133389102091e+00 7.069830033560038363e-01 4.854487264754018483e+00
-2.450442270000012801e+00 -3.015928946999945293e+00 1.943602636088186841e+00 1.202409830148985614e+00 4.802677918346004660e+00
-2.387610416999951468e+00 -3.015928946999945293e+00 2.035180677350084011e+00 1.664461866923008460e+00 4.714378337570981792e+00
-2.324778564000050451e+00 -3.015928946999945293e+00 2.149105479923512974e+00 1.906999541690011180e+00 4.598608648994012782e+00
-2.261946711000003774e+00 -3.015928946999945293e+00 2.271825887665166022e+00 2.016497034144975053e+00 4.554959374188994659e+00
-2.199114858000019712e+00 -3.015928946999945293e+00 2.396129045196403240e+00 1.955776058459991029e+00 4.530071405372035009e+00
-2.136283003999996488e+00 -3.015928946999945293e+00 2.518577835311084812e+00 1.975859815590000679e+00 4.624904695211975003e+00
-2.073451150999975567e+00 -3.015928946999945293e+00 2.644991067474109059e+00 2.078676405394993765e+00 4.816207662302952386e+00
-2.010619297999981292e+00 -3.015928946999945293e+00 2.784081796927871721e+00 2.345711176223989725e+00 5.099762766525965496e+00
